"Julianne_Moore","Magnoli"
"Julianne_Moore","Not_"
"Julianne_Moore","Psych"
"Julianne_Moore","Saf"
"Julianne_Moore","Short_Cut"
"Julianne_Moore","The_Big_Lebowsk"
"Julianne_Moore","The_Fugitiv"
"Julianne_Moore","Extr"
"Julianne_Moore","Kati"
"Julianne_Moore","The_Inside"
"Julianne_Moore","Toda"
"Burt_Reynolds","Bea"
"Burt_Reynolds","Boogie_Night"
"Burt_Reynolds","Dea"
"Burt_Reynolds","Drive"
"Burt_Reynolds","Fuz"
"Burt_Reynolds","Hoope"
"Burt_Reynolds","Hustl"
"Burt_Reynolds","Malon"
"Burt_Reynolds","Rave"
"Burt_Reynolds","Shark"
"Burt_Reynolds","Stringe"
"Burt_Reynolds","The_Playe"
"Burt_Reynolds","White_Lightnin"
"Burt_Reynolds","Aren"
"Burt_Reynolds","E"
"Burt_Reynolds","Fli"
"Burt_Reynolds","Haw"
"Burt_Reynolds","Howard_Ster"
"Burt_Reynolds","The_Contende"
"Burt_Reynolds","Toda"
"Harvey_Keitel","Bad_Lieutenan"
"Harvey_Keitel","Bugs"
"Harvey_Keitel","Cop_Lan"
"Harvey_Keitel","From_Dusk_Till_Daw"
"Harvey_Keitel","Get_Short"
"Harvey_Keitel","Inglourious_Basterd"
"Harvey_Keitel","Moonrise_Kingdo"
"Harvey_Keitel","Nem"
"Harvey_Keitel","Reservoir_Dog"
"Harvey_Keitel","The_Grand_Budapest_Hote"
"Harvey_Keitel","Yout"
"Harvey_Keitel","Toda"
"Tim_Roth","Arbitrag"
"Tim_Roth","Broke"
"Tim_Roth","Chroni"
"Tim_Roth","Planet_of_the_Ape"
"Tim_Roth","Pulp_Fictio"
"Tim_Roth","Re"
"Tim_Roth","Reservoir_Dog"
"Tim_Roth","Selm"
"Tim_Roth","Toda"
"Michael_Madsen","42"
"Michael_Madsen","Ashle"
"Michael_Madsen","Brea"
"Michael_Madsen","Cane"
"Michael_Madsen","Chok"
"Michael_Madsen","Com"
"Michael_Madsen","Cro"
"Michael_Madsen","Dar"
"Michael_Madsen","Donnie_Brasc"
"Michael_Madsen","Fal"
"Michael_Madsen","Gabriell"
"Michael_Madsen","Ides_of_Marc"
"Michael_Madsen","Kill_Bill:_Vol._"
"Michael_Madsen","Kill_Bill:_Vol._"
"Michael_Madsen","Mag"
"Michael_Madsen","Nar"
"Michael_Madsen","Pu"
"Michael_Madsen","Red_Lin"
"Michael_Madsen","Reservoir_Dog"
"Michael_Madsen","Sin_Cit"
"Michael_Madsen","The_Ghos"
"Michael_Madsen","Vengeanc"
"Michael_Madsen","Vic"
"Michael_Madsen","2"
"Michael_Madsen","Til"
"Chris_Penn","Holl"
"Chris_Penn","Kiss_Kis"
"Chris_Penn","Redemptio"
"Chris_Penn","Reservoir_Dog"
"Chris_Penn","Short_Cut"
"Chris_Penn","The_Funera"
"Chris_Penn","True_Romanc"
"Chris_Penn","The_Contende"
"Tim_Robbins","Anchorman:_The_Legend_of_Ron_Burgund"
"Tim_Robbins","Austin_Powers:_The_Spy_Who_Shagged_M"
"Tim_Robbins","High_Fidelit"
"Tim_Robbins","Jungle_Feve"
"Tim_Robbins","Mystic_Rive"
"Tim_Robbins","Short_Cut"
"Tim_Robbins","The_Hudsucker_Prox"
"Tim_Robbins","The_Playe"
"Tim_Robbins","War_of_the_World"
"Tim_Robbins","Cona"
"Tim_Robbins","Howard_Ster"
"Tim_Robbins","The_Simpson"
"Tim_Robbins","Toda"
"Morgan_Freeman","Batman_Begin"
"Morgan_Freeman","Blad"
"Morgan_Freeman","Glor"
"Morgan_Freeman","Gone_Baby_Gon"
"Morgan_Freeman","Levit"
"Morgan_Freeman","Luc"
"Morgan_Freeman","Mari"
"Morgan_Freeman","Nurse_Bett"
"Morgan_Freeman","Se7e"
"Morgan_Freeman","Ted_"
"Morgan_Freeman","The_Dark_Knigh"
"Morgan_Freeman","The_Dark_Knight_Rise"
"Morgan_Freeman","The_Lego_Movi"
"Morgan_Freeman","War_of_the_World"
"Morgan_Freeman","Anderso"
"Morgan_Freeman","Extr"
"Morgan_Freeman","Kati"
"Morgan_Freeman","Lu"
"Morgan_Freeman","The_Inside"
"Morgan_Freeman","Toda"
